Filename,DictionaryIPA,DictionaryTone,VowelLength,IPA,Coda,ReclassifiedTone,ReclassifiedVowelLength,VowelQuality,PhonemicIPA,ReclassifiedIPA,ReclassifiedCoda,Exclude,DictionaryMatch,Onset,OnsType
WZ09_0_187_1,faːk8,0,long,faːk8,obstruent,0,long,a,faːk,faːk,obstruent,Keep,yes,f,voiceless fricative
WZ09_1_30_2,θi1,1,short,θi1,nocoda,5,NA,i,jim,jim,nasal,Keep,no,j,sonorant
WZ09_5_92_4,taːn5,5,long,taːn5,nasal,5,long,a,taːn,taːn,nasal,Keep,yes,t,voiceless stop
WZ09_3_185_1,kɯən3_or_pliəŋ3,3,short,kɯən3,nasal,3,short,,,kɯən,nasal,Skipped,NA,k,voiceless stop
WZ09_1_1_1,ɕan1,1,short,ɕan1,nasal,1,short,a,ɕan,ɕan,nasal,Keep,yes,ɕ,voiceless fricative
WZ09_5_102_2,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Extra,NA,θ,voiceless fricative
WZ09_8_164_2,tot8,8,short,tot8,obstruent,8,short,o,tot,tɔt,obstruent,Keep,yes,t,voiceless stop
WZ09_8_167_2,ɕuk8,8,short,ɕuk8,obstruent,3,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_2_39_1,hen2,2,short,hen2,nasal,2,long,,,uŋpai,nocoda,2S,NA,u,NA
WZ09_2_38_1,ten2_or_teːn2,2,NA,ten2,nasal,2,NA,,,teːn,nasal,Straight Error,NA,t,voiceless stop
WZ09_0_190_1,ɣaːk8,0,long,ɣaːk8,obstruent,5,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_2_46_3,tin2,2,short,tin2,nasal,5,long,o,toː,tɤː,nocoda,Keep,no,t,voiceless stop
WZ09_2_35_1,ɕiːn2,2,long,ɕiːn2,nasal,4,long,,,ŋan,nasal,Straight Error,NA,ŋ,nasal
WZ09_5_88_1,pon5,5,short,pon5,nasal,5,short,,,pon,nasal,Skipped,NA,p,voiceless stop
WZ09_8_80_3,ɣaːt8_or_ɣon4,8,long,ɣaːt8,obstruent,9,long,a,jaːt,jaːt,obstruent,Keep,no,j,sonorant
WZ09_8_167_3,ɕuk8,8,short,ɕuk8,obstruent,3,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_8_165_1,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Keep,yes,t,voiceless stop
WZ09_7_150_3,ɕup7_or_kɯ1,7,short,ɕup7,obstruent,7,short,i,ɕit,ɕit,obstruent,Keep,no,ɕ,voiceless fricative
WZ09_6_124_3,ɕe6,6,short,ɕe6,nocoda,6,long,e,ɕeː,ɕeː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_7_152_2,pit7,7,short,pit7,obstruent,7,short,i,pit,pit,obstruent,Extra,NA,p,voiceless stop
WZ09_2_36_1,toːn2,2,long,toːn2,nasal,2,long,o,toːn,tuːən,nasal,Keep,yes,t,voiceless stop
WZ09_6_117_2,haːn6,6,long,haːn6,nasal,6,long,a,haːn,haːn,nasal,Keep,yes,h,voiceless fricative
WZ09_NA_172_1,pi5_ɣeːŋ4,NA,long,pi5_ɣeːŋ4,NA,NA,long,,,pi5_ɣeːŋ,nasal,Skipped,NA,p,voiceless stop
WZ09_5_94_1,san5,5,short,san5,nasal,5,short,a,θan,θan,nasal,Extra,NA,θ,voiceless fricative
WZ09_9_181_2,taːt9_or_θok7,9,long,taːt9,obstruent,1,long,iu,θiːu,θiːu,nocoda,Keep,no,θ,voiceless fricative
WZ09_1_27_2,puən1,1,short,puən1,nasal,1,long,uə,puːən,puːən,nasal,Keep,yes,p,voiceless stop
WZ09_8_164_3,tot8,8,short,tot8,obstruent,8,short,o,tot,tɔt,obstruent,Keep,yes,t,voiceless stop
WZ09_5_155_4,lon5,5,short,lon5,nasal,7,short,o,tok,tɔk,obstruent,Keep,no,t,voiceless stop
WZ09_0_190_2,ɣaːk8,0,long,ɣaːk8,obstruent,5,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_3_154_1,tiəm3,3,short,tiəm3,nasal,7,short,i,dik,dik,obstruent,Keep,no,d,voiced stop
WZ09_2_28_3,tiəu6_or_lau2,2,short,lau2,nocoda,2,NA,au,lau,lau,nocoda,Keep,yes,l,sonorant
WZ09_1_25_1,ʔan1,1,short,ʔan1,nasal,1,short,a,ʔan,ʔan,nasal,Keep,yes,ʔ,glottal stop
WZ09_4_79_3,kan4,4,short,kan4,nasal,2,short,a,kan,kan,nasal,Keep,yes,k,voiceless stop
WZ09_2_36_2,toːn2,2,long,toːn2,nasal,2,long,o,toːn,tuːən,nasal,Keep,yes,t,voiceless stop
WZ09_3_70_1,hap7_or_man3_or_he3,3,short,he3,nocoda,4,long,u,huː,huː,nocoda,Keep,no,h,voiceless fricative
WZ09_2_34_2,hum2_or_han2,2,short,hum2,nasal,2,short,o,hom,hɔm,nasal,Keep,yes,h,voiceless fricative
WZ09_3_67_2,do3,3,short,do3,nocoda,3,long,o,doː,dɤː,nocoda,Keep,yes,d,voiced stop
WZ09_3_63_1,hɯn3,3,short,hɯn3,nasal,3,short,ɯ,hɯn,hɯn,nasal,Keep,yes,h,voiceless fricative
WZ09_5_98_1,ɕaːn1_or_toːn5,5,long,toːn5,nasal,5,long,o,toːn,tɔːn,nasal,Keep,yes,t,voiceless stop
WZ09_5_102_3,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Extra,NA,θ,voiceless fricative
WZ09_2_38_2,ten2_or_teːn2,2,NA,ten2,nasal,2,NA,e,teːn,teːn,nasal,Exclude Item,yes,t,voiceless stop
WZ09_6_118_1,han6,6,short,han6,nasal,6,short,,,han,nasal,Skipped,NA,h,voiceless fricative
WZ09_5_100_1,kon5,5,short,kon5,nasal,3,short,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_5_100_2,kon5,5,short,kon5,nasal,3,short,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_3_57_2,kan3_or_kit7,3,short,kan3,nasal,3,short,a,kan,kan,nasal,Keep,yes,k,voiceless stop
WZ09_6_122_2,ɕo6,6,short,ɕo6,nocoda,6,long,o,ɕoː,ɕɤː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_6_123_1,ɣo6,6,short,ɣo6,nocoda,6,NA,au,lau,lau,nocoda,Keep,no,l,sonorant
WZ09_7_141_1,kut7,7,short,kut7,obstruent,7,short,,,kut,obstruent,Skipped,NA,k,voiceless stop
WZ09_5_101_1,suːn5,5,long,suːn5,nasal,5,long,uə,θuːən,θuːən,nasal,Keep,yes,θ,voiceless fricative
WZ09_3_149_2,tiəm3,3,short,tiəm3,nasal,7,short,i,tik,tik,obstruent,Keep,no,t,voiceless stop
WZ09_5_104_2,ɕa5,5,short,ɕa5,nocoda,5,long,a,ɕaː,ɕaː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_9_177_1,daːt9,9,long,daːt9,obstruent,9,long,a,daːt,daːt,obstruent,Keep,yes,d,voiced stop
WZ09_6_117_3,haːn6,6,long,haːn6,nasal,6,long,a,haːn,haːn,nasal,Keep,yes,h,voiceless fricative
WZ09_5_113_1,kau5,5,short,kau5,nocoda,5,NA,au,kau,kau,nocoda,Keep,yes,k,voiceless stop
WZ09_1_19_1,ɕi1,1,short,ɕi1,nocoda,2,long,i,ɕiː,ɕiː,nocoda,Keep,no,ɕ,voiceless fricative
WZ09_9_181_3,taːt9_or_θok7,9,long,taːt9,obstruent,1,long,iu,θiːu,θiːu,nocoda,Keep,no,θ,voiceless fricative
WZ09_9_182_1,θɯk7_or_ɕaːt9,9,long,ɕaːt9,obstruent,9,long,a,ɕaːt,ɕaːt,obstruent,Keep,yes,ɕ,voiceless fricative
WZ09_5_105_2,ha5,5,short,ha5,nocoda,5,long,a,haː,haː,nocoda,Keep,yes,h,voiceless fricative
WZ09_1_23_2,te1,1,short,te1,nocoda,1,long,e,teː,teː,nocoda,Keep,yes,t,voiceless stop
WZ09_2_43_1,tu2,2,short,tu2,nocoda,2,long,u,tuː,tuː,nocoda,Keep,yes,t,voiceless stop
WZ09_9_184_3,tiŋ5_or_toːt9,9,long,toːt9,obstruent,9,long,o,toːt,tɤːt,obstruent,Keep,yes,t,voiceless stop
WZ09_3_60_1,tin3,3,short,tin3,nasal,3,short,,,tin,nasal,Skipped,NA,t,voiceless stop
WZ09_3_60_2,tin3,3,short,tin3,nasal,3,short,,,tin,nasal,Skipped,NA,t,voiceless stop
WZ09_9_174_1,daːt9,9,long,daːt9,obstruent,9,long,a,daːt,daːt,obstruent,Extra,yes,d,voiced stop
WZ09_5_107_1,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_9_52_1,ʔjoːt9,9,long,ʔjoːt9,obstruent,9,long,,,ʔjoːt,obstruent,Skipped,NA,ʔ,glottal stop
WZ09_1_18_1,ɕi1,1,short,ɕi1,nocoda,1,long,i,ɕiː,ɕiː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_6_116_2,ɕaːn6,6,long,ɕaːn6,nasal,6,long,a,ɕaːn,ɕaːn,nasal,Keep,yes,ɕ,voiceless fricative
WZ09_3_64_1,ta3,3,short,ta3,nocoda,3,long,a,taː,taː,nocoda,Keep,yes,t,voiceless stop
WZ09_1_12_1,dɯːn1,1,long,dɯːn1,nasal,1,long,,,dɯːn,nasal,Skipped,NA,d,voiced stop
WZ09_5_93_1,san5,5,short,san5,nasal,5,short,a,θan,θan,nasal,Keep,yes,θ,voiceless fricative
WZ09_0_190_3,ɣaːk8,0,long,ɣaːk8,obstruent,5,NA,o,kon,kɔn,nasal,Keep,no,k,voiceless stop
WZ09_3_61_3,hen3,3,short,hen3,nasal,3,short,e,heːn,hen,nasal,Keep,yes,h,voiceless fricative
WZ09_5_113_2,kau5,5,short,kau5,nocoda,5,NA,au,kau,kau,nocoda,Keep,yes,k,voiceless stop
WZ09_7_134_2,ɕat7,7,short,ɕat7,obstruent,7,short,,,joɕat,obstruent,2S,NA,j,sonorant
WZ09_0_197_1,ɣɯːt8,0,long,ɣɯːt8,obstruent,0,long,,,ɣɯːt,obstruent,Skipped,NA,ɣ,voiced fricative
WZ09_3_154_2,tiəm3,3,short,tiəm3,nasal,7,short,i,dik,dik,obstruent,Keep,no,d,voiced stop
WZ09_3_60_3,tin3,3,short,tin3,nasal,3,short,,,tin,nasal,Skipped,NA,t,voiceless stop
WZ09_4_85_1,ɣo4,4,short,ɣo4,nocoda,4,long,o,ɣoː,ŋwɤː,nocoda,Keep,yes,ŋ,nasal
WZ09_0_192_1,keːt8,0,long,keːt8,obstruent,0,long,e,keːt,keːt,obstruent,Keep,yes,k,voiceless stop
WZ09_4_84_2,va4,4,short,va4,nocoda,4,long,a,waː,waː,nocoda,Keep,yes,w,sonorant
WZ09_2_46_4,tin2,2,short,tin2,nasal,5,long,o,toː,tɤː,nocoda,Keep,no,t,voiceless stop
WZ09_2_47_2,haːn2,2,long,haːn2,nasal,2,long,,,haːn,nasal,Skipped,NA,h,voiceless fricative
WZ09_4_81_1,heːn4_or_hen4,4,NA,hen4,nasal,1,NA,e,heːn,hen,nasal,Extra,yes,h,voiceless fricative
WZ09_0_191_1,ɕeːt8,0,long,ɕeːt8,obstruent,0,long,ɯə,ɕɯːət,ɕuːət,obstruent,Keep,no,ɕ,voiceless fricative
WZ09_8_170_1,kɯt8,8,short,kɯt8,obstruent,4,NA,au,ɕau,ɕau,nocoda,Keep,no,ɕ,voiceless fricative
WZ09_7_136_1,dat7,7,short,dat7,obstruent,3,NA,a,kan,kʰan,nasal,Keep,no,k,voiceless stop
WZ09_1_2_1,han1,1,short,han1,nasal,6,short,,,han,nasal,Skipped,NA,h,voiceless fricative
WZ09_8_80_4,ɣaːt8_or_ɣon4,8,long,ɣaːt8,obstruent,9,long,a,jaːt,jaːt,obstruent,Keep,no,j,sonorant
WZ09_5_92_5,taːn5,5,long,taːn5,nasal,5,long,a,taːn,taːn,nasal,Keep,yes,t,voiceless stop
WZ09_5_107_2,ɕi5,5,short,ɕi5,nocoda,5,long,i,ɕiː,ɕiː,nocoda,Keep,yes,ɕ,voiceless fricative
WZ09_1_15_2,ɣa1,1,short,ɣa1,nocoda,1,long,a,ɣaː,ɣaː,nocoda,Keep,yes,ɣ,voiced fricative
WZ09_5_109_1,to5,5,short,to5,nocoda,5,long,o,toː,tɤː,nocoda,Keep,yes,t,voiceless stop
WZ09_4_86_1,ɣo4,4,short,ɣo4,nocoda,4,long,o,ɣoː,ŋwɤː,nocoda,Extra,NA,ŋ,nasal
WZ09_8_166_1,tok8,8,short,tok8,obstruent,8,short,o,tok,tɔk,obstruent,Extra,NA,t,voiceless stop
WZ09_1_20_1,ti1_or_baːŋ3,1,short,ti1,nocoda,1,long,i,tiː,tiː,nocoda,Keep,yes,t,voiceless stop
